modelo,entity,doc_id,template,complete_prediction,token,pred_type,matched_annotation,annt_type,result
gemini,participants,lusa_12,cls_def_exp,"['the', 'camp']",camp,Fac,the camp,Fac,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'prm', 'spokesperson']",the,Per,the PRM spokesperson,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'prm', 'spokesperson']",prm,Per,the PRM spokesperson,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'prm', 'spokesperson']",spokesperson,Per,the PRM spokesperson,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'command']",the,Org,The command,Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'command']",command,Org,The command,Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'district', 'of', 'magude']",the,Loc,the district of Magude,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'district', 'of', 'magude']",district,Loc,the district of Magude,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'district', 'of', 'magude']",of,Loc,the district of Magude,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'district', 'of', 'magude']",magude,Loc,the district of Magude,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['that', 'province']",that,Loc,that province,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['that', 'province']",province,Loc,that province,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['one', 'disciplinary']",one,Other,,,fp
gemini,participants,lusa_12,cls_def_exp,"['one', 'disciplinary']",disciplinary,Other,,,fp
gemini,participants,lusa_12,cls_def_exp,"['the', 'other']",the,Per,the other,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'other']",other,Per,the other,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'police']",the,Org,the police,Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'police']",police,Org,the police,Org,tp
gemini,participants,lusa_12,cls_def_exp,['lusa'],lusa,Org,Lusa,Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'incident']",the,Other,the agent,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'incident']",incident,Other,the agent,Per,fp
gemini,participants,lusa_12,cls_def_exp,"['the', 'incident']",agent,Other,the agent,Per,fn
gemini,participants,lusa_12,cls_def_exp,['colleague'],a,Per,a colleague,Per,fn
gemini,participants,lusa_12,cls_def_exp,['colleague'],colleague,Per,a colleague,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['two', 'cases']",two,Other,,,fp
gemini,participants,lusa_12,cls_def_exp,"['two', 'cases']",cases,Other,,,fp
gemini,participants,lusa_12,cls_def_exp,"['the', 'other', 'criminal']",the,Other,the other,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'other', 'criminal']",other,Other,the other,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'other', 'criminal']",criminal,Other,the other,Per,fp
gemini,participants,lusa_12,cls_def_exp,"['a', 'patrol', 'activity']",a,Other,,,fp
gemini,participants,lusa_12,cls_def_exp,"['a', 'patrol', 'activity']",patrol,Other,,,fp
gemini,participants,lusa_12,cls_def_exp,"['a', 'patrol', 'activity']",activity,Other,,,fp
gemini,participants,lusa_12,cls_def_exp,"['the', 'province', 'of', 'maputo']",the,Loc,the province of Maputo,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'province', 'of', 'maputo']",province,Loc,the province of Maputo,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'province', 'of', 'maputo']",of,Loc,the province of Maputo,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'province', 'of', 'maputo']",maputo,Loc,the province of Maputo,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['a', 'colleague']",a,Per,a colleague,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['a', 'colleague']",colleague,Per,a colleague,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['police', 'officer']",a,Per,A Mozambican police officer,Per,fn
gemini,participants,lusa_12,cls_def_exp,"['police', 'officer']",mozambican,Per,A Mozambican police officer,Per,fn
gemini,participants,lusa_12,cls_def_exp,"['police', 'officer']",police,Per,A Mozambican police officer,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['police', 'officer']",officer,Per,A Mozambican police officer,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'spokesperson', 'for', 'the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",the,Per,the Police of the Republic of Mozambique (PRM),Org,fp
gemini,participants,lusa_12,cls_def_exp,"['the', 'spokesperson', 'for', 'the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",spokesperson,Per,the Police of the Republic of Mozambique (PRM),Org,fp
gemini,participants,lusa_12,cls_def_exp,"['the', 'spokesperson', 'for', 'the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",for,Per,the Police of the Republic of Mozambique (PRM),Org,fp
gemini,participants,lusa_12,cls_def_exp,"['the', 'spokesperson', 'for', 'the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",police,Per,the Police of the Republic of Mozambique (PRM),Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'spokesperson', 'for', 'the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",of,Per,the Police of the Republic of Mozambique (PRM),Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'spokesperson', 'for', 'the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",republic,Per,the Police of the Republic of Mozambique (PRM),Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'spokesperson', 'for', 'the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",mozambique,Per,the Police of the Republic of Mozambique (PRM),Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'spokesperson', 'for', 'the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",prm,Per,the Police of the Republic of Mozambique (PRM),Org,tp
gemini,participants,lusa_12,cls_def_exp,"['prm', 'agents']",prm,Per,agents,Per,fp
gemini,participants,lusa_12,cls_def_exp,"['prm', 'agents']",agents,Per,agents,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",the,Org,the Police of the Republic of Mozambique (PRM),Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",police,Org,the Police of the Republic of Mozambique (PRM),Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",of,Org,the Police of the Republic of Mozambique (PRM),Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",republic,Org,the Police of the Republic of Mozambique (PRM),Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",mozambique,Org,the Police of the Republic of Mozambique (PRM),Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",prm,Org,the Police of the Republic of Mozambique (PRM),Org,tp
gemini,participants,lusa_12,cls_def_exp,['reasons'],reasons,Other,reasons,Other,tp
gemini,participants,lusa_12,cls_def_exp,['thursday'],thursday,Obj,,,fp
gemini,participants,lusa_12,cls_def_exp,"['southern', 'mozambique']",southern,Loc,southern Mozambique,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['southern', 'mozambique']",mozambique,Loc,southern Mozambique,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",the,Org,"the Department of Protection of Natural Resources and Environment, in",Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",department,Org,"the Department of Protection of Natural Resources and Environment, in",Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",of,Org,"the Department of Protection of Natural Resources and Environment, in",Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",protection,Org,"the Department of Protection of Natural Resources and Environment, in",Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",natural,Org,"the Department of Protection of Natural Resources and Environment, in",Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",resources,Org,"the Department of Protection of Natural Resources and Environment, in",Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",and,Org,"the Department of Protection of Natural Resources and Environment, in",Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",environment,Org,"the Department of Protection of Natural Resources and Environment, in",Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",in,Org,"the Department of Protection of Natural Resources and Environment, in",Org,fn
gemini,participants,lusa_12,cls_def_exp,"['the', 'two', 'officers']",the,Per,the two officers,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'two', 'officers']",two,Per,the two officers,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'two', 'officers']",officers,Per,the two officers,Per,tp
gemini,participants,lusa_12,cls_def_exp,['he'],he,Per,the,Per,fp
gemini,participants,lusa_12,cls_def_exp,['he'],the,Per,the,Per,fn
gemini,participants,lusa_12,cls_def_exp,"['maputo', 'province']",maputo,Loc,that province,Loc,fp
gemini,participants,lusa_12,cls_def_exp,"['maputo', 'province']",that,Loc,that province,Loc,fn
gemini,participants,lusa_12,cls_def_exp,"['maputo', 'province']",province,Loc,that province,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['juarce', 'martins']",juarce,Per,Juarce Martins,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['juarce', 'martins']",martins,Per,Juarce Martins,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['one', 'of', 'the', 'members']",one,Per,the members,Per,fp
gemini,participants,lusa_12,cls_def_exp,"['one', 'of', 'the', 'members']",of,Per,the members,Per,fp
gemini,participants,lusa_12,cls_def_exp,"['one', 'of', 'the', 'members']",the,Per,the members,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['one', 'of', 'the', 'members']",members,Per,the members,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['a', 'protected', 'area']",a,Loc,a protected,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['a', 'protected', 'area']",protected,Loc,a protected,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['a', 'protected', 'area']",area,Loc,a protected,Loc,fp
gemini,participants,lusa_12,cls_def_exp,"['the', 'shot']",the,Obj,the other,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'shot']",shot,Obj,the other,Per,fp
gemini,participants,lusa_12,cls_def_exp,"['the', 'shot']",other,Obj,the other,Per,fn
gemini,participants,lusa_12,cls_def_exp,['argument'],argument,Other,agents,Per,fp
gemini,participants,lusa_12,cls_def_exp,['argument'],agents,Other,agents,Per,fn
gemini,participants,lusa_12,cls_def_exp,"['a', 'mozambican', 'police', 'officer']",a,Per,A Mozambican police officer,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['a', 'mozambican', 'police', 'officer']",mozambican,Per,A Mozambican police officer,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['a', 'mozambican', 'police', 'officer']",police,Per,A Mozambican police officer,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['a', 'mozambican', 'police', 'officer']",officer,Per,A Mozambican police officer,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'processes']",the,Other,the police,Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'processes']",processes,Other,the police,Org,fp
gemini,participants,lusa_12,cls_def_exp,"['the', 'processes']",police,Other,the police,Org,fn
gemini,participants,lusa_12,cls_def_exp,"['the', 'outcome']",the,Other,the other,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'outcome']",outcome,Other,the other,Per,fp
gemini,participants,lusa_12,cls_def_exp,"['the', 'outcome']",other,Other,the other,Per,fn
gemini,participants,lusa_12,cls_def_exp,"['other', 'colleagues']",other,Per,other colleagues ran,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['other', 'colleagues']",colleagues,Per,other colleagues ran,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['other', 'colleagues']",ran,Per,other colleagues ran,Per,fn
gemini,participants,lusa_12,cls_def_exp,['prm'],the,Org,the PRM,Org,fn
gemini,participants,lusa_12,cls_def_exp,['prm'],prm,Org,the PRM,Org,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'agent']",the,Per,the agent,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'agent']",agent,Per,the agent,Per,tp
gemini,participants,lusa_12,cls_def_exp,['maputo'],maputo,Loc,,,fp
gemini,participants,lusa_12,cls_def_exp,"['the', 'perpetrator']",the,Per,the perpetrator,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['the', 'perpetrator']",perpetrator,Per,the perpetrator,Per,tp
gemini,participants,lusa_12,cls_def_exp,"['a', 'police', 'source']",a,Per,the Police of,Loc,fp
gemini,participants,lusa_12,cls_def_exp,"['a', 'police', 'source']",the,Per,the Police of,Loc,fn
gemini,participants,lusa_12,cls_def_exp,"['a', 'police', 'source']",police,Per,the Police of,Loc,tp
gemini,participants,lusa_12,cls_def_exp,"['a', 'police', 'source']",source,Per,the Police of,Loc,fp
gemini,participants,lusa_12,cls_def_exp,"['a', 'police', 'source']",of,Per,the Police of,Loc,fn
gemini,participants,lusa_12,cls_def_exp,['they'],they,Per,They,Per,tp
gemini,participants,lusa_13,cls_def_exp,"['the', 'vessel']",the,Obj,The vessel,Obj,tp
gemini,participants,lusa_13,cls_def_exp,"['the', 'vessel']",vessel,Obj,The vessel,Obj,tp
gemini,participants,lusa_13,cls_def_exp,['beira'],beira,Loc,their,Nat,fp
gemini,participants,lusa_13,cls_def_exp,['beira'],their,Loc,their,Nat,fn
gemini,participants,lusa_13,cls_def_exp,['boxes'],boxes,Obj,boxes,Obj,tp
gemini,participants,lusa_13,cls_def_exp,"['another', '500', 'kilograms', 'of', 'crab']",another,Obj,another 500 kilograms of crab,Other,tp
gemini,participants,lusa_13,cls_def_exp,"['another', '500', 'kilograms', 'of', 'crab']",500,Obj,another 500 kilograms of crab,Other,tp
gemini,participants,lusa_13,cls_def_exp,"['another', '500', 'kilograms', 'of', 'crab']",kilograms,Obj,another 500 kilograms of crab,Other,tp
gemini,participants,lusa_13,cls_def_exp,"['another', '500', 'kilograms', 'of', 'crab']",of,Obj,another 500 kilograms of crab,Other,tp
gemini,participants,lusa_13,cls_def_exp,"['another', '500', 'kilograms', 'of', 'crab']",crab,Obj,another 500 kilograms of crab,Other,tp
gemini,participants,lusa_13,cls_def_exp,"['the', 'end', 'of', 'the', 'year']",the,Obj,the center,Pl_region,tp
gemini,participants,lusa_13,cls_def_exp,"['the', 'end', 'of', 'the', 'year']",center,Obj,the center,Pl_region,fn
gemini,participants,lusa_13,cls_def_exp,"['the', 'end', 'of', 'the', 'year']",end,Obj,the center,Pl_region,fp
gemini,participants,lusa_13,cls_def_exp,"['the', 'end', 'of', 'the', 'year']",of,Obj,the center,Pl_region,fp
gemini,participants,lusa_13,cls_def_exp,"['the', 'end', 'of', 'the', 'year']",year,Obj,the center,Pl_region,fp
gemini,participants,lusa_13,cls_def_exp,"['marine', 'species']",marine,Nature,marine species,Nat,tp
gemini,participants,lusa_13,cls_def_exp,"['marine', 'species']",species,Nature,marine species,Nat,tp
gemini,participants,lusa_13,cls_def_exp,"['the', 'head', 'of', 'inspection']",the,Per,the species,Nat,tp
gemini,participants,lusa_13,cls_def_exp,"['the', 'head', 'of', 'inspection']",species,Per,the species,Nat,fn
gemini,participants,lusa_13,cls_def_exp,"['the', 'head', 'of', 'inspection']",head,Per,the species,Nat,fp
gemini,participants,lusa_13,cls_def_exp,"['the', 'head', 'of', 'inspection']",of,Per,the species,Nat,fp
gemini,participants,lusa_13,cls_def_exp,"['the', 'head', 'of', 'inspection']",inspection,Per,the species,Nat,fp
gemini,participants,lusa_13,cls_def_exp,"['more', 'than', 'a', 'ton', 'of', 'crab']",more,Obj,,,fp
gemini,participants,lusa_13,cls_def_exp,"['more', 'than', 'a', 'ton', 'of', 'crab']",than,Obj,,,fp
gemini,participants,lusa_13,cls_def_exp,"['more', 'than', 'a', 'ton', 'of', 'crab']",a,Obj,,,fp
gemini,participants,lusa_13,cls_def_exp,"['more', 'than', 'a', 'ton', 'of', 'crab']",ton,Obj,,,fp
gemini,participants,lusa_13,cls_def_exp,"['more', 'than', 'a', 'ton', 'of', 'crab']",of,Obj,,,fp
gemini,participants,lusa_13,cls_def_exp,"['more', 'than', 'a', 'ton', 'of', 'crab']",crab,Obj,,,fp
gemini,participants,lusa_13,cls_def_exp,"['a', 'vessel']",a,Obj,a vessel,Obj,tp
gemini,participants,lusa_13,cls_def_exp,"['a', 'vessel']",vessel,Obj,a vessel,Obj,tp
gemini,participants,lusa_13,cls_def_exp,"['600', 'kilograms', 'of', 'crab']",600,Obj,600 kilograms of crab,Other,tp
gemini,participants,lusa_13,cls_def_exp,"['600', 'kilograms', 'of', 'crab']",kilograms,Obj,600 kilograms of crab,Other,tp
gemini,participants,lusa_13,cls_def_exp,"['600', 'kilograms', 'of', 'crab']",of,Obj,600 kilograms of crab,Other,tp
gemini,participants,lusa_13,cls_def_exp,"['600', 'kilograms', 'of', 'crab']",crab,Obj,600 kilograms of crab,Other,tp
gemini,participants,lusa_13,cls_def_exp,"['the', 'center', 'of', 'the', 'country']",the,Loc,the outskirts of the city of Beira,Loc,tp
gemini,participants,lusa_13,cls_def_exp,"['the', 'center', 'of', 'the', 'country']",center,Loc,the outskirts of the city of Beira,Loc,fp
gemini,participants,lusa_13,cls_def_exp,"['the', 'center', 'of', 'the', 'country']",outskirts,Loc,the outskirts of the city of Beira,Loc,fn
gemini,participants,lusa_13,cls_def_exp,"['the', 'center', 'of', 'the', 'country']",of,Loc,the outskirts of the city of Beira,Loc,tp
gemini,participants,lusa_13,cls_def_exp,"['the', 'center', 'of', 'the', 'country']",country,Loc,the outskirts of the city of Beira,Loc,fp
gemini,participants,lusa_13,cls_def_exp,"['the', 'center', 'of', 'the', 'country']",city,Loc,the outskirts of the city of Beira,Loc,fn
gemini,participants,lusa_13,cls_def_exp,"['the', 'center', 'of', 'the', 'country']",beira,Loc,the outskirts of the city of Beira,Loc,fn
gemini,participants,lusa_13,cls_def_exp,"['those', 'responsible']",those,Per,those responsible,Per,tp
gemini,participants,lusa_13,cls_def_exp,"['those', 'responsible']",responsible,Per,those responsible,Per,tp
gemini,participants,lusa_13,cls_def_exp,"['the', 'latest', 'seizure']",the,Other,The vessel,Obj,tp
gemini,participants,lusa_13,cls_def_exp,"['the', 'latest', 'seizure']",vessel,Other,The vessel,Obj,fn
gemini,participants,lusa_13,cls_def_exp,"['the', 'latest', 'seizure']",latest,Other,The vessel,Obj,fp
gemini,participants,lusa_13,cls_def_exp,"['the', 'latest', 'seizure']",seizure,Other,The vessel,Obj,fp
